,make,model,year,fuel_type,hp,num_cyl,trans_type,drive_type,doors,size,style,highway_mpg,city_mpg,popularity,MSRP,cat_1,cat_2
7540,Nissan,Pathfinder,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,26,19,2009,43760,crossover,
7541,Nissan,Pathfinder,2017,regular unleaded,284.0,6.0,AUTOMATIC,four wheel drive,4.0,Large,4dr SUV,26,19,2009,31980,crossover,
7542,Volkswagen,Phaeton,2004,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,21,14,873,64600,luxury,performance
7543,Volkswagen,Phaeton,2004,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,94600,luxury,performance
7544,Volkswagen,Phaeton,2004,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,79900,luxury,performance
7545,Volkswagen,Phaeton,2005,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,21,14,873,66950,luxury,performance
7546,Volkswagen,Phaeton,2005,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,96100,luxury,performance
7547,Volkswagen,Phaeton,2005,premium unleaded (recommended),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,21,14,873,74600,luxury,performance
7548,Volkswagen,Phaeton,2005,premium unleaded (recommended),420.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,100800,luxury,performance
7549,Volkswagen,Phaeton,2006,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,101300,luxury,performance
7550,Volkswagen,Phaeton,2006,premium unleaded (required),444.0,12.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,17,11,873,96600,luxury,performance
7551,Volkswagen,Phaeton,2006,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,21,14,873,66700,luxury,
7552,Volkswagen,Phaeton,2006,premium unleaded (required),335.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,21,14,873,74350,luxury,
7553,Rolls-Royce,Phantom Coupe,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,19,11,86,433550,exotic,luxury
7554,Rolls-Royce,Phantom Coupe,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,19,11,86,438325,exotic,luxury
7555,Rolls-Royce,Phantom Coupe,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,19,11,86,449525,exotic,luxury
7556,Rolls-Royce,Phantom Drophead Coupe,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Convertible,19,11,86,474600,exotic,luxury
7557,Rolls-Royce,Phantom Drophead Coupe,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Convertible,19,11,86,479775,exotic,luxury
7558,Rolls-Royce,Phantom Drophead Coupe,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,2.0,Large,Convertible,19,11,86,492000,exotic,luxury
7559,Rolls-Royce,Phantom,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,402940,exotic,luxury
7560,Rolls-Royce,Phantom,2014,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,474990,exotic,luxury
7561,Rolls-Royce,Phantom,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,407400,exotic,luxury
7562,Rolls-Royce,Phantom,2015,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,480175,exotic,luxury
7563,Rolls-Royce,Phantom,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,417825,exotic,luxury
7564,Rolls-Royce,Phantom,2016,premium unleaded (required),453.0,12.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,19,11,86,492425,exotic,luxury
7591,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,33720,crossover,
7592,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,40020,crossover,
7593,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,36970,crossover,
7594,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,33120,crossover,
7595,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,41620,crossover,
7596,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,38970,crossover,
7597,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,31470,crossover,
7598,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,34720,crossover,
7599,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,36970,crossover,
7600,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,35370,crossover,
7601,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,29870,crossover,
7602,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,32120,crossover,
7603,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,2202,37370,crossover,
7604,Honda,Pilot,2015,regular unleaded,250.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,24,17,2202,38570,crossover,
7605,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,39455,crossover,
7606,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,2202,46570,crossover,
7607,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,38855,crossover,
7608,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,38855,crossover,
7609,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,37855,crossover,
7610,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,33580,crossover,
7611,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,36055,crossover,
7612,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,31945,crossover,
7613,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,37055,crossover,
7614,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,30145,crossover,
7615,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,34380,crossover,
7616,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,32580,crossover,
7617,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,35380,crossover,
7618,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,2202,41170,crossover,
7619,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,2202,42970,crossover,
7620,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,37055,crossover,
7621,Honda,Pilot,2016,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,37655,crossover,
7622,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,39255,crossover,
7623,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,36455,crossover,
7624,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,39855,crossover,
7625,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,38055,crossover,
7626,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,2202,47070,crossover,
7627,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,39255,crossover,
7628,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,33030,crossover,
7629,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,37455,crossover,
7630,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,38255,crossover,
7631,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,34830,crossover,
7632,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,32395,crossover,
7633,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,2202,41670,crossover,
7634,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,2202,35830,crossover,
7635,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,2202,43470,crossover,
7636,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,34030,crossover,
7637,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,30595,crossover,
7638,Honda,Pilot,2017,regular unleaded,280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,19,2202,37455,crossover,
7644,Honda,Prelude,2001,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,25,20,2202,26100,factory tuner,performance
7645,Honda,Prelude,2001,premium unleaded (required),200.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,25,20,2202,23600,performance,
7646,Honda,Prelude,2001,premium unleaded (required),195.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,Coupe,24,19,2202,24600,performance,
7663,Toyota,Prius c,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,20030,hatchback,hybrid
7664,Toyota,Prius c,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,19080,hatchback,hybrid
7665,Toyota,Prius c,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,21765,hatchback,hybrid
7666,Toyota,Prius c,2014,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,23360,hatchback,hybrid
7667,Toyota,Prius c,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,20340,hatchback,hybrid
7668,Toyota,Prius c,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,21765,hatchback,hybrid
7669,Toyota,Prius c,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,19540,hatchback,hybrid
7670,Toyota,Prius c,2015,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,24475,hatchback,hybrid
7671,Toyota,Prius c,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,20360,hatchback,hybrid
7672,Toyota,Prius c,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,19560,hatchback,hybrid
7673,Toyota,Prius c,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,24495,hatchback,hybrid
7674,Toyota,Prius c,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,21785,hatchback,hybrid
7675,Toyota,Prius c,2016,regular unleaded,99.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,46,53,2031,21355,hatchback,hybrid
7676,Toyota,Prius Prime,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,53,55,2031,27100,hatchback,hybrid
7677,Toyota,Prius Prime,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,53,55,2031,33100,hatchback,hybrid
7678,Toyota,Prius Prime,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,53,55,2031,28800,hatchback,hybrid
7679,Toyota,Prius v,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,26675,hybrid,
7680,Toyota,Prius v,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,28060,hybrid,
7681,Toyota,Prius v,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,30935,hybrid,
7682,Toyota,Prius v,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,29695,hybrid,
7683,Toyota,Prius v,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,26675,hybrid,
7684,Toyota,Prius v,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,28060,hybrid,
7685,Toyota,Prius v,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,30935,hybrid,
7686,Toyota,Prius v,2016,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,40,44,2031,29695,hybrid,
7687,Toyota,Prius v,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,39,43,2031,26675,hybrid,
7688,Toyota,Prius v,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,39,43,2031,29695,hybrid,
7689,Toyota,Prius v,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,39,43,2031,28060,hybrid,
7690,Toyota,Prius v,2017,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,39,43,2031,30935,hybrid,
7691,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,25765,hatchback,hybrid
7692,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,30005,hatchback,hybrid
7693,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,24200,hatchback,hybrid
7694,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,28435,hatchback,hybrid
7695,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,26985,hatchback,hybrid
7696,Toyota,Prius,2015,regular unleaded,134.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,48,51,2031,23215,hatchback,hybrid
7697,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,24200,hatchback,hybrid
7698,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,26250,hatchback,hybrid
7699,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,28650,hatchback,hybrid
7700,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,30000,hatchback,hybrid
7701,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,53,58,2031,24700,hatchback,hybrid
7702,Toyota,Prius,2016,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,28100,hatchback,hybrid
7703,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,28115,hatchback,hybrid
7704,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,30015,hatchback,hybrid
7705,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,29135,hatchback,hybrid
7706,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,26735,hatchback,hybrid
7707,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,50,54,2031,24685,hatchback,hybrid
7708,Toyota,Prius,2017,regular unleaded,121.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,53,58,2031,25165,hatchback,hybrid
7711,Chevrolet,Prizm,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,14155,standard,
7712,Chevrolet,Prizm,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,16220,standard,
7713,Chevrolet,Prizm,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,14330,standard,
7714,Chevrolet,Prizm,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,16395,standard,
7723,Mazda,Protege5,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,586,16455,standard,
7724,Mazda,Protege5,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,586,16895,standard,
7725,Mazda,Protege,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13885,standard,
7726,Mazda,Protege,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,25,586,12765,standard,
7727,Mazda,Protege,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,25,586,13485,standard,
7728,Mazda,Protege,2001,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,18020,standard,
7729,Mazda,Protege,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15535,standard,
7730,Mazda,Protege,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15700,standard,
7731,Mazda,Protege,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,14975,standard,
7732,Mazda,Protege,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13075,standard,
7733,Mazda,Protege,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,16140,standard,
7734,Mazda,Protege,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15415,standard,
7735,Mazda,Protege,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13680,standard,
7736,Chrysler,Prowler,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,15,1013,44625,high-performance,
7737,Chrysler,Prowler,2002,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,16,1013,44625,high-performance,
7738,Plymouth,Prowler,1999,regular unleaded,253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,15,535,20105,performance,
7739,Plymouth,Prowler,2000,regular unleaded,253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,15,535,20901,performance,
7740,Plymouth,Prowler,2001,premium unleaded (required),253.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Convertible,21,15,535,44625,high-performance,
7741,Chrysler,PT Cruiser,2008,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,19785,standard,
7742,Chrysler,PT Cruiser,2008,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,18,1013,23515,standard,
7743,Chrysler,PT Cruiser,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,26,21,1013,18430,standard,
7744,Chrysler,PT Cruiser,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,26,21,1013,15970,standard,
7745,Chrysler,PT Cruiser,2009,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,26,21,1013,18000,standard,
7746,Chrysler,PT Cruiser,2009,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,20780,standard,
7747,Chrysler,PT Cruiser,2009,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,18,1013,24510,standard,
7748,Chrysler,PT Cruiser,2010,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,18275,standard,
7750,Audi,Q3,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,20,3105,32500,crossover,luxury
7751,Audi,Q3,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,20,3105,36400,crossover,luxury
7752,Audi,Q3,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20,3105,38500,crossover,luxury
7753,Audi,Q3,2015,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20,3105,34600,crossover,luxury
7754,Audi,Q3,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,20,3105,38600,crossover,luxury
7755,Audi,Q3,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20,3105,40700,crossover,luxury
7756,Audi,Q3,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,29,20,3105,33700,crossover,luxury
7757,Audi,Q3,2016,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20,3105,35800,crossover,luxury
7758,Audi,Q3,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,28,20,3105,34500,crossover,luxury
7759,Audi,Q3,2017,premium unleaded (recommended),200.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,28,20,3105,41300,crossover,luxury
